pid,pollutant,min,p10,p25,p50,p75,p90,max
129,TP,0,0.3,0.6,1.3,3,6,20
130,TP,0,0.3,0.6,1.3,3,6,20
131,TP,0,0.3,0.6,1.3,3,6,20
132,TP,0,0.3,0.6,1.3,3,6,20
133,TP,0,0.3,0.6,1.3,3,6,20
134,TP,0,0.3,0.6,1.3,3,6,20
135,TP,0,0.3,0.6,1.3,3,6,20
136,TP,0,0.3,0.6,1.3,3,6,20
137,TP,0,0.3,0.6,1.3,3,6,20
138,TP,0,0.3,0.6,1.3,3,6,20
139,TP,0,0.3,0.6,1.3,3,6,20
140,TP,0,0.3,0.6,1.3,3,6,20
141,TP,0,0.3,0.6,1.3,3,6,20
142,TP,0,0.3,0.6,1.3,3,6,20
143,TP,0,0.3,0.6,1.3,3,6,20
144,TP,0,0.3,0.6,1.3,3,6,20
145,TP,0,0.3,0.6,1.3,3,6,20
146,TP,0,0.3,0.6,1.3,3,6,20
147,TP,0,0.3,0.6,1.3,3,6,20
148,TP,0,0.3,0.6,1.3,3,6,20
149,TP,0,0.3,0.6,1.3,3,6,20
150,TP,0,0.3,0.6,1.3,3,6,20
151,TP,0,0.3,0.6,1.3,3,6,20
152,TP,0,0.3,0.6,1.3,3,6,20
153,TP,0,0.3,0.6,1.3,3,6,20
154,TP,0,0.3,0.6,1.3,3,6,20
155,TP,0,0.3,0.6,1.3,3,6,20
156,TP,0,0.3,0.6,1.3,3,6,20
157,TP,0,0.3,0.6,1.3,3,6,20
158,TP,0,0.3,0.6,1.3,3,6,20
159,TP,0,0.3,0.6,1.3,3,6,20
160,TP,0,0.3,0.6,1.3,3,6,20
161,TP,0,0.3,0.6,1.3,3,6,20
162,TP,0,0.3,0.6,1.3,3,6,20
163,TP,0,0.3,0.6,1.3,3,6,20
164,TP,0,0.3,0.6,1.3,3,6,20
165,TP,0,0.3,0.6,1.3,3,6,20
166,TP,0,0.3,0.6,1.3,3,6,20
167,TP,0,0.3,0.6,1.3,3,6,20
168,TP,0,0.3,0.6,1.3,3,6,20
169,TP,0,0.3,0.6,1.3,3,6,20
170,TP,0,0.3,0.6,1.3,3,6,20
171,TP,0,0.3,0.6,1.3,3,6,20
172,TP,0,0.3,0.6,1.3,3,6,20
173,TP,0,0.3,0.6,1.3,3,6,20
174,TP,0,0.3,0.6,1.3,3,6,20
175,TP,0,0.3,0.6,1.3,3,6,20
176,TP,0,0.3,0.6,1.3,3,6,20
177,TP,0,0.3,0.6,1.3,3,6,20
178,TP,0,0.3,0.6,1.3,3,6,20
179,TP,0,0.3,0.6,1.3,3,6,20
180,TP,0,0.3,0.6,1.3,3,6,20
181,TP,0,0.3,0.6,1.3,3,6,20
182,TP,0,0.3,0.6,1.3,3,6,20
183,TP,0,0.3,0.6,1.3,3,6,20
184,TP,0,0.3,0.6,1.3,3,6,20
185,TP,0,0.3,0.6,1.3,3,6,20
186,TP,0,0.3,0.6,1.3,3,6,20
187,TP,0,0.3,0.6,1.3,3,6,20
188,TP,0,0.3,0.6,1.3,3,6,20
189,TP,0,0.3,0.6,1.3,3,6,20
190,TP,0,0.3,0.6,1.3,3,6,20
191,TP,0,0.3,0.6,1.3,3,6,20
192,TP,0,0.3,0.6,1.3,3,6,20
193,TP,0,0.3,0.6,1.3,3,6,20
194,TP,0,0.3,0.6,1.3,3,6,20
195,TP,0,0.3,0.6,1.3,3,6,20
196,TP,0,0.3,0.6,1.3,3,6,20
197,TP,0,0.3,0.6,1.3,3,6,20
198,TP,0,0.3,0.6,1.3,3,6,20
199,TP,0,0.3,0.6,1.3,3,6,20
200,TP,0,0.3,0.6,1.3,3,6,20
201,TP,0,0.3,0.6,1.3,3,6,20
202,TP,0,0.3,0.6,1.3,3,6,20
203,TP,0,0.3,0.6,1.3,3,6,20
204,TP,0,0.3,0.6,1.3,3,6,20
205,TP,0,0.3,0.6,1.3,3,6,20
206,TP,0,0.3,0.6,1.3,3,6,20
207,TP,0,0.3,0.6,1.3,3,6,20
208,TP,0,0.3,0.6,1.3,3,6,20
209,TP,0,0.3,0.6,1.3,3,6,20
210,TP,0,0.3,0.6,1.3,3,6,20
211,TP,0,0.3,0.6,1.3,3,6,20
212,TP,0,0.3,0.6,1.3,3,6,20
213,TP,0,0.3,0.6,1.3,3,6,20
214,TP,0,0.3,0.6,1.3,3,6,20
215,TP,0,0.3,0.6,1.3,3,6,20
216,TP,0,0.3,0.6,1.3,3,6,20
217,TP,0,0.3,0.6,1.3,3,6,20
218,TP,0,0.3,0.6,1.3,3,6,20
219,TP,0,0.3,0.6,1.3,3,6,20
220,TP,0,0.3,0.6,1.3,3,6,20
221,TP,0,0.3,0.6,1.3,3,6,20
222,TP,0,0.3,0.6,1.3,3,6,20
223,TP,0,0.3,0.6,1.3,3,6,20
224,TP,0,0.3,0.6,1.3,3,6,20
225,TP,0,0.3,0.6,1.3,3,6,20
226,TP,0,0.3,0.6,1.3,3,6,20
227,TP,0,0.3,0.6,1.3,3,6,20
228,TP,0,0.3,0.6,1.3,3,6,20
229,TP,0,0.3,0.6,1.3,3,6,20
230,TP,0,0.3,0.6,1.3,3,6,20
231,TP,0,0.3,0.6,1.3,3,6,20
232,TP,0,0.3,0.6,1.3,3,6,20
233,TP,0,0.3,0.6,1.3,3,6,20
234,TP,0,0.3,0.6,1.3,3,6,20
235,TP,0,0.3,0.6,1.3,3,6,20
236,TP,0,0.3,0.6,1.3,3,6,20
237,TP,0,0.3,0.6,1.3,3,6,20
238,TP,0,0.3,0.6,1.3,3,6,20
239,TP,0,0.3,0.6,1.3,3,6,20
240,TP,0,0.3,0.6,1.3,3,6,20
241,TP,0,0.3,0.6,1.3,3,6,20
242,TP,0,0.3,0.6,1.3,3,6,20
243,TP,0,0.3,0.6,1.3,3,6,20
244,TP,0,0.3,0.6,1.3,3,6,20
245,TP,0,0.3,0.6,1.3,3,6,20
246,TP,0,0.3,0.6,1.3,3,6,20
247,TP,0,0.3,0.6,1.3,3,6,20
248,TP,0,0.3,0.6,1.3,3,6,20
249,TP,0,0.3,0.6,1.3,3,6,20
250,TP,0,0.3,0.6,1.3,3,6,20
251,TP,0,0.3,0.6,1.3,3,6,20
252,TP,0,0.3,0.6,1.3,3,6,20
253,TP,0,0.3,0.6,1.3,3,6,20
254,TP,0,0.3,0.6,1.3,3,6,20
255,TP,0,0.3,0.6,1.3,3,6,20
256,TP,0,0.3,0.6,1.3,3,6,20
257,TP,0,0.3,0.6,1.3,3,6,20
258,TP,0,0.3,0.6,1.3,3,6,20
259,TP,0,0.3,0.6,1.3,3,6,20
260,TP,0,0.3,0.6,1.3,3,6,20
261,TP,0,0.3,0.6,1.3,3,6,20
262,TP,0,0.3,0.6,1.3,3,6,20
263,TP,0,0.3,0.6,1.3,3,6,20
264,TP,0,0.3,0.6,1.3,3,6,20
265,TP,0,0.3,0.6,1.3,3,6,20
266,TP,0,0.3,0.6,1.3,3,6,20
267,TP,0,0.3,0.6,1.3,3,6,20
268,TP,0,0.3,0.6,1.3,3,6,20
269,TP,0,0.3,0.6,1.3,3,6,20
270,TP,0,0.3,0.6,1.3,3,6,20
271,TP,0,0.3,0.6,1.3,3,6,20
272,TP,0,0.3,0.6,1.3,3,6,20
273,TP,0,0.3,0.6,1.3,3,6,20
274,TP,0,0.3,0.6,1.3,3,6,20
275,TP,0,0.3,0.6,1.3,3,6,20
276,TP,0,0.3,0.6,1.3,3,6,20
277,TP,0,0.3,0.6,1.3,3,6,20
278,TP,0,0.3,0.6,1.3,3,6,20
279,TP,0,0.3,0.6,1.3,3,6,20
280,TP,0,0.3,0.6,1.3,3,6,20
281,TP,0,0.3,0.6,1.3,3,6,20
282,TP,0,0.3,0.6,1.3,3,6,20
283,TP,0,0.3,0.6,1.3,3,6,20
284,TP,0,0.3,0.6,1.3,3,6,20
285,TP,0,0.3,0.6,1.3,3,6,20
286,TP,0,0.3,0.6,1.3,3,6,20
287,TP,0,0.3,0.6,1.3,3,6,20
288,TP,0,0.3,0.6,1.3,3,6,20
289,TP,0,0.3,0.6,1.3,3,6,20
290,TP,0,0.3,0.6,1.3,3,6,20
291,TP,0,0.3,0.6,1.3,3,6,20
292,TP,0,0.3,0.6,1.3,3,6,20
293,TP,0,0.3,0.6,1.3,3,6,20
294,TP,0,0.3,0.6,1.3,3,6,20
295,TP,0,0.3,0.6,1.3,3,6,20
296,TP,0,0.3,0.6,1.3,3,6,20
297,TP,0,0.3,0.6,1.3,3,6,20
298,TP,0,0.3,0.6,1.3,3,6,20
299,TP,0,0.3,0.6,1.3,3,6,20
300,TP,0,0.3,0.6,1.3,3,6,20
301,TP,0,0.3,0.6,1.3,3,6,20
302,TP,0,0.3,0.6,1.3,3,6,20
303,TP,0,0.3,0.6,1.3,3,6,20
304,TP,0,0.3,0.6,1.3,3,6,20
305,TP,0,0.3,0.6,1.3,3,6,20
306,TP,0,0.3,0.6,1.3,3,6,20
307,TP,0,0.3,0.6,1.3,3,6,20
308,TP,0,0.3,0.6,1.3,3,6,20
309,TP,0,0.3,0.6,1.3,3,6,20
310,TP,0,0.3,0.6,1.3,3,6,20
311,TP,0,0.3,0.6,1.3,3,6,20
312,TP,0,0.3,0.6,1.3,3,6,20
313,TP,0,0.3,0.6,1.3,3,6,20
314,TP,0,0.3,0.6,1.3,3,6,20
315,TP,0,0.3,0.6,1.3,3,6,20
316,TP,0,0.3,0.6,1.3,3,6,20
317,TP,0,0.3,0.6,1.3,3,6,20
318,TP,0,0.3,0.6,1.3,3,6,20
319,TP,0,0.3,0.6,1.3,3,6,20
320,TP,0,0.3,0.6,1.3,3,6,20
321,TP,0,0.3,0.6,1.3,3,6,20
322,TP,0,0.3,0.6,1.3,3,6,20
323,TP,0,0.3,0.6,1.3,3,6,20
324,TP,0,0.3,0.6,1.3,3,6,20
325,TP,0,0.3,0.6,1.3,3,6,20
326,TP,0,0.3,0.6,1.3,3,6,20
327,TP,0,0.3,0.6,1.3,3,6,20
328,TP,0,0.3,0.6,1.3,3,6,20
329,TP,0,0.3,0.6,1.3,3,6,20
330,TP,0,0.3,0.6,1.3,3,6,20
331,TP,0,0.3,0.6,1.3,3,6,20
332,TP,0,0.3,0.6,1.3,3,6,20
333,TP,0,0.3,0.6,1.3,3,6,20
334,TP,0,0.3,0.6,1.3,3,6,20
335,TP,0,0.3,0.6,1.3,3,6,20
336,TP,0,0.3,0.6,1.3,3,6,20
337,TP,0,0.3,0.6,1.3,3,6,20
338,TP,0,0.3,0.6,1.3,3,6,20
339,TP,0,0.3,0.6,1.3,3,6,20
340,TP,0,0.3,0.6,1.3,3,6,20
341,TP,0,0.3,0.6,1.3,3,6,20
342,TP,0,0.3,0.6,1.3,3,6,20
343,TP,0,0.3,0.6,1.3,3,6,20
344,TP,0,0.3,0.6,1.3,3,6,20
345,TP,0,0.3,0.6,1.3,3,6,20
346,TP,0,0.3,0.6,1.3,3,6,20
347,TP,0,0.3,0.6,1.3,3,6,20
348,TP,0,0.3,0.6,1.3,3,6,20
349,TP,0,0.3,0.6,1.3,3,6,20
350,TP,0,0.3,0.6,1.3,3,6,20
351,TP,0,0.3,0.6,1.3,3,6,20
352,TP,0,0.3,0.6,1.3,3,6,20
353,TP,0,0.3,0.6,1.3,3,6,20
354,TP,0,0.3,0.6,1.3,3,6,20
355,TP,0,0.3,0.6,1.3,3,6,20
356,TP,0,0.3,0.6,1.3,3,6,20
357,TP,0,0.3,0.6,1.3,3,6,20
358,TP,0,0.3,0.6,1.3,3,6,20
359,TP,0,0.3,0.6,1.3,3,6,20
360,TP,0,0.3,0.6,1.3,3,6,20
361,TP,0,0.3,0.6,1.3,3,6,20
362,TP,0,0.3,0.6,1.3,3,6,20
363,TP,0,0.3,0.6,1.3,3,6,20
364,TP,0,0.3,0.6,1.3,3,6,20
365,TP,0,0.3,0.6,1.3,3,6,20
366,TP,0,0.3,0.6,1.3,3,6,20
367,TP,0,0.3,0.6,1.3,3,6,20
368,TP,0,0.3,0.6,1.3,3,6,20
369,TP,0,0.3,0.6,1.3,3,6,20
370,TP,0,0.3,0.6,1.3,3,6,20
371,TP,0,0.3,0.6,1.3,3,6,20
372,TP,0,0.3,0.6,1.3,3,6,20
373,TP,0,0.3,0.6,1.3,3,6,20
374,TP,0,0.3,0.6,1.3,3,6,20
375,TP,0,0.3,0.6,1.3,3,6,20
376,TP,0,0.3,0.6,1.3,3,6,20
377,TP,0,0.3,0.6,1.3,3,6,20
378,TP,0,0.3,0.6,1.3,3,6,20
379,TP,0,0.3,0.6,1.3,3,6,20
380,TP,0,0.3,0.6,1.3,3,6,20
381,TP,0,0.3,0.6,1.3,3,6,20
382,TP,0,0.3,0.6,1.3,3,6,20
383,TP,0,0.3,0.6,1.3,3,6,20
384,TP,0,0.3,0.6,1.3,3,6,20
385,TP,0,0.3,0.6,1.3,3,6,20
386,TP,0,0.3,0.6,1.3,3,6,20
387,TP,0,0.3,0.6,1.3,3,6,20
388,TP,0,0.3,0.6,1.3,3,6,20
389,TP,0,0.3,0.6,1.3,3,6,20
390,TP,0,0.3,0.6,1.3,3,6,20
391,TP,0,0.3,0.6,1.3,3,6,20
392,TP,0,0.3,0.6,1.3,3,6,20
393,TP,0,0.3,0.6,1.3,3,6,20
394,TP,0,0.3,0.6,1.3,3,6,20
395,TP,0,0.3,0.6,1.3,3,6,20
396,TP,0,0.3,0.6,1.3,3,6,20
397,TP,0,0.3,0.6,1.3,3,6,20
398,TP,0,0.3,0.6,1.3,3,6,20
399,TP,0,0.3,0.6,1.3,3,6,20
400,TP,0,0.3,0.6,1.3,3,6,20
401,TP,0,0.3,0.6,1.3,3,6,20
402,TP,0,0.3,0.6,1.3,3,6,20
403,TP,0,0.3,0.6,1.3,3,6,20
404,TP,0,0.3,0.6,1.3,3,6,20
405,TP,0,0.3,0.6,1.3,3,6,20
406,TP,0,0.3,0.6,1.3,3,6,20
407,TP,0,0.3,0.6,1.3,3,6,20
408,TP,0,0.3,0.6,1.3,3,6,20
409,TP,0,0.3,0.6,1.3,3,6,20
410,TP,0,0.3,0.6,1.3,3,6,20
411,TP,0,0.3,0.6,1.3,3,6,20
412,TP,0,0.3,0.6,1.3,3,6,20
413,TP,0,0.3,0.6,1.3,3,6,20
414,TP,0,0.3,0.6,1.3,3,6,20
415,TP,0,0.3,0.6,1.3,3,6,20
416,TP,0,0.3,0.6,1.3,3,6,20
417,TP,0,0.3,0.6,1.3,3,6,20
418,TP,0,0.3,0.6,1.3,3,6,20
419,TP,0,0.3,0.6,1.3,3,6,20
420,TP,0,0.3,0.6,1.3,3,6,20
421,TP,0,0.3,0.6,1.3,3,6,20
422,TP,0,0.3,0.6,1.3,3,6,20
423,TP,0,0.3,0.6,1.3,3,6,20
424,TP,0,0.3,0.6,1.3,3,6,20
425,TP,0,0.3,0.6,1.3,3,6,20
426,TP,0,0.3,0.6,1.3,3,6,20
427,TP,0,0.3,0.6,1.3,3,6,20
428,TP,0,0.3,0.6,1.3,3,6,20
429,TP,0,0.3,0.6,1.3,3,6,20
430,TP,0,0.3,0.6,1.3,3,6,20
431,TP,0,0.3,0.6,1.3,3,6,20
432,TP,0,0.3,0.6,1.3,3,6,20
433,TP,0,0.3,0.6,1.3,3,6,20
434,TP,0,0.3,0.6,1.3,3,6,20
435,TP,0,0.3,0.6,1.3,3,6,20
436,TP,0,0.3,0.6,1.3,3,6,20
437,TP,0,0.3,0.6,1.3,3,6,20
438,TP,0,0.3,0.6,1.3,3,6,20
439,TP,0,0.3,0.6,1.3,3,6,20
440,TP,0,0.3,0.6,1.3,3,6,20
441,TP,0,0.3,0.6,1.3,3,6,20
442,TP,0,0.3,0.6,1.3,3,6,20
443,TP,0,0.3,0.6,1.3,3,6,20
444,TP,0,0.3,0.6,1.3,3,6,20
445,TP,0,0.3,0.6,1.3,3,6,20
446,TP,0,0.3,0.6,1.3,3,6,20
447,TP,0,0.3,0.6,1.3,3,6,20
448,TP,0,0.3,0.6,1.3,3,6,20
449,TP,0,0.3,0.6,1.3,3,6,20
450,TP,0,0.3,0.6,1.3,3,6,20
451,TP,0,0.3,0.6,1.3,3,6,20
452,TP,0,0.3,0.6,1.3,3,6,20
453,TP,0,0.3,0.6,1.3,3,6,20
454,TP,0,0.3,0.6,1.3,3,6,20
455,TP,0,0.3,0.6,1.3,3,6,20
456,TP,0,0.3,0.6,1.3,3,6,20
457,TP,0,0.3,0.6,1.3,3,6,20
458,TP,0,0.3,0.6,1.3,3,6,20
459,TP,0,0.3,0.6,1.3,3,6,20
460,TP,0,0.3,0.6,1.3,3,6,20
461,TP,0,0.3,0.6,1.3,3,6,20
462,TP,0,0.3,0.6,1.3,3,6,20
463,TP,0,0.3,0.6,1.3,3,6,20
464,TP,0,0.3,0.6,1.3,3,6,20
465,TP,0,0.3,0.6,1.3,3,6,20
466,TP,0,0.3,0.6,1.3,3,6,20
467,TP,0,0.3,0.6,1.3,3,6,20
468,TP,0,0.3,0.6,1.3,3,6,20
469,TP,0,0.3,0.6,1.3,3,6,20
470,TP,0,0.3,0.6,1.3,3,6,20
471,TP,0,0.3,0.6,1.3,3,6,20
472,TP,0,0.3,0.6,1.3,3,6,20
473,TP,0,0.3,0.6,1.3,3,6,20
474,TP,0,0.3,0.6,1.3,3,6,20
475,TP,0,0.3,0.6,1.3,3,6,20
476,TP,0,0.3,0.6,1.3,3,6,20
477,TP,0,0.3,0.6,1.3,3,6,20
478,TP,0,0.3,0.6,1.3,3,6,20
479,TP,0,0.3,0.6,1.3,3,6,20
480,TP,0,0.3,0.6,1.3,3,6,20
481,TP,0,0.3,0.6,1.3,3,6,20
482,TP,0,0.3,0.6,1.3,3,6,20
483,TP,0,0.3,0.6,1.3,3,6,20
484,TP,0,0.3,0.6,1.3,3,6,20
485,TP,0,0.3,0.6,1.3,3,6,20
486,TP,0,0.3,0.6,1.3,3,6,20
487,TP,0,0.3,0.6,1.3,3,6,20
488,TP,0,0.3,0.6,1.3,3,6,20
489,TP,0,0.3,0.6,1.3,3,6,20
490,TP,0,0.3,0.6,1.3,3,6,20
491,TP,0,0.3,0.6,1.3,3,6,20
492,TP,0,0.3,0.6,1.3,3,6,20
493,TP,0,0.3,0.6,1.3,3,6,20
494,TP,0,0.3,0.6,1.3,3,6,20
495,TP,0,0.3,0.6,1.3,3,6,20
496,TP,0,0.3,0.6,1.3,3,6,20
497,TP,0,0.3,0.6,1.3,3,6,20
498,TP,0,0.3,0.6,1.3,3,6,20
499,TP,0,0.3,0.6,1.3,3,6,20
500,TP,0,0.3,0.6,1.3,3,6,20
501,TP,0,0.3,0.6,1.3,3,6,20
502,TP,0,0.3,0.6,1.3,3,6,20
503,TP,0,0.3,0.6,1.3,3,6,20
504,TP,0,0.3,0.6,1.3,3,6,20
505,TP,0,0.3,0.6,1.3,3,6,20
506,TP,0,0.3,0.6,1.3,3,6,20
507,TP,0,0.3,0.6,1.3,3,6,20
508,TP,0,0.3,0.6,1.3,3,6,20
509,TP,0,0.3,0.6,1.3,3,6,20
510,TP,0,0.3,0.6,1.3,3,6,20
511,TP,0,0.3,0.6,1.3,3,6,20
512,TP,0,0.3,0.6,1.3,3,6,20
513,TP,0,0.3,0.6,1.3,3,6,20
514,TP,0,0.3,0.6,1.3,3,6,20
515,TP,0,0.3,0.6,1.3,3,6,20
516,TP,0,0.3,0.6,1.3,3,6,20
517,TP,0,0.3,0.6,1.3,3,6,20
518,TP,0,0.3,0.6,1.3,3,6,20
519,TP,0,0.3,0.6,1.3,3,6,20
520,TP,0,0.3,0.6,1.3,3,6,20
521,TP,0,0.3,0.6,1.3,3,6,20
522,TP,0,0.3,0.6,1.3,3,6,20
523,TP,0,0.3,0.6,1.3,3,6,20
524,TP,0,0.3,0.6,1.3,3,6,20
525,TP,0,0.3,0.6,1.3,3,6,20
526,TP,0,0.3,0.6,1.3,3,6,20
527,TP,0,0.3,0.6,1.3,3,6,20
528,TP,0,0.3,0.6,1.3,3,6,20
529,TP,0,0.3,0.6,1.3,3,6,20
530,TP,0,0.3,0.6,1.3,3,6,20
531,TP,0,0.3,0.6,1.3,3,6,20
532,TP,0,0.3,0.6,1.3,3,6,20
533,TP,0,0.3,0.6,1.3,3,6,20
534,TP,0,0.3,0.6,1.3,3,6,20
535,TP,0,0.3,0.6,1.3,3,6,20
536,TP,0,0.3,0.6,1.3,3,6,20
537,TP,0,0.3,0.6,1.3,3,6,20
538,TP,0,0.3,0.6,1.3,3,6,20
539,TP,0,0.3,0.6,1.3,3,6,20
540,TP,0,0.3,0.6,1.3,3,6,20
541,TP,0,0.3,0.6,1.3,3,6,20
542,TP,0,0.3,0.6,1.3,3,6,20
543,TP,0,0.3,0.6,1.3,3,6,20
544,TP,0,0.3,0.6,1.3,3,6,20
545,TP,0,0.3,0.6,1.3,3,6,20
546,TP,0,0.3,0.6,1.3,3,6,20
547,TP,0,0.3,0.6,1.3,3,6,20
548,TP,0,0.3,0.6,1.3,3,6,20
549,TP,0,0.3,0.6,1.3,3,6,20
550,TP,0,0.3,0.6,1.3,3,6,20
551,TP,0,0.3,0.6,1.3,3,6,20
552,TP,0,0.3,0.6,1.3,3,6,20
553,TP,0,0.3,0.6,1.3,3,6,20
554,TP,0,0.3,0.6,1.3,3,6,20
555,TP,0,0.3,0.6,1.3,3,6,20
556,TP,0,0.3,0.6,1.3,3,6,20
557,TP,0,0.3,0.6,1.3,3,6,20
558,TP,0,0.3,0.6,1.3,3,6,20
559,TP,0,0.3,0.6,1.3,3,6,20
560,TP,0,0.3,0.6,1.3,3,6,20
561,TP,0,0.3,0.6,1.3,3,6,20
562,TP,0,0.3,0.6,1.3,3,6,20
563,TP,0,0.3,0.6,1.3,3,6,20
564,TP,0,0.3,0.6,1.3,3,6,20
565,TP,0,0.3,0.6,1.3,3,6,20
566,TP,0,0.3,0.6,1.3,3,6,20
567,TP,0,0.3,0.6,1.3,3,6,20
568,TP,0,0.3,0.6,1.3,3,6,20
569,TP,0,0.3,0.6,1.3,3,6,20
570,TP,0,0.3,0.6,1.3,3,6,20
571,TP,0,0.3,0.6,1.3,3,6,20
572,TP,0,0.3,0.6,1.3,3,6,20
573,TP,0,0.3,0.6,1.3,3,6,20
574,TP,0,0.3,0.6,1.3,3,6,20
575,TP,0,0.3,0.6,1.3,3,6,20
576,TP,0,0.3,0.6,1.3,3,6,20
577,TP,0,0.3,0.6,1.3,3,6,20
578,TP,0,0.3,0.6,1.3,3,6,20
579,TP,0,0.3,0.6,1.3,3,6,20
580,TP,0,0.3,0.6,1.3,3,6,20
581,TP,0,0.3,0.6,1.3,3,6,20
582,TP,0,0.3,0.6,1.3,3,6,20
583,TP,0,0.3,0.6,1.3,3,6,20
584,TP,0,0.3,0.6,1.3,3,6,20
585,TP,0,0.3,0.6,1.3,3,6,20
586,TP,0,0.3,0.6,1.3,3,6,20
587,TP,0,0.3,0.6,1.3,3,6,20
588,TP,0,0.3,0.6,1.3,3,6,20
589,TP,0,0.3,0.6,1.3,3,6,20
590,TP,0,0.3,0.6,1.3,3,6,20
591,TP,0,0.3,0.6,1.3,3,6,20
592,TP,0,0.3,0.6,1.3,3,6,20
593,TP,0,0.3,0.6,1.3,3,6,20
594,TP,0,0.3,0.6,1.3,3,6,20
595,TP,0,0.3,0.6,1.3,3,6,20
596,TP,0,0.3,0.6,1.3,3,6,20
597,TP,0,0.3,0.6,1.3,3,6,20
598,TP,0,0.3,0.6,1.3,3,6,20
599,TP,0,0.3,0.6,1.3,3,6,20
600,TP,0,0.3,0.6,1.3,3,6,20
601,TP,0,0.3,0.6,1.3,3,6,20
602,TP,0,0.3,0.6,1.3,3,6,20
603,TP,0,0.3,0.6,1.3,3,6,20
604,TP,0,0.3,0.6,1.3,3,6,20
605,TP,0,0.3,0.6,1.3,3,6,20
606,TP,0,0.3,0.6,1.3,3,6,20
607,TP,0,0.3,0.6,1.3,3,6,20
608,TP,0,0.3,0.6,1.3,3,6,20
609,TP,0,0.3,0.6,1.3,3,6,20
610,TP,0,0.3,0.6,1.3,3,6,20
611,TP,0,0.3,0.6,1.3,3,6,20
612,TP,0,0.3,0.6,1.3,3,6,20
613,TP,0,0.3,0.6,1.3,3,6,20
614,TP,0,0.3,0.6,1.3,3,6,20
615,TP,0,0.3,0.6,1.3,3,6,20
616,TP,0,0.3,0.6,1.3,3,6,20
617,TP,0,0.3,0.6,1.3,3,6,20
618,TP,0,0.3,0.6,1.3,3,6,20
619,TP,0,0.3,0.6,1.3,3,6,20
620,TP,0,0.3,0.6,1.3,3,6,20
621,TP,0,0.3,0.6,1.3,3,6,20
622,TP,0,0.3,0.6,1.3,3,6,20
623,TP,0,0.3,0.6,1.3,3,6,20
624,TP,0,0.3,0.6,1.3,3,6,20
625,TP,0,0.3,0.6,1.3,3,6,20
626,TP,0,0.3,0.6,1.3,3,6,20
627,TP,0,0.3,0.6,1.3,3,6,20
628,TP,0,0.3,0.6,1.3,3,6,20
629,TP,0,0.3,0.6,1.3,3,6,20
630,TP,0,0.3,0.6,1.3,3,6,20
631,TP,0,0.3,0.6,1.3,3,6,20
632,TP,0,0.3,0.6,1.3,3,6,20
633,TP,0,0.3,0.6,1.3,3,6,20
634,TP,0,0.3,0.6,1.3,3,6,20
635,TP,0,0.3,0.6,1.3,3,6,20
636,TP,0,0.3,0.6,1.3,3,6,20
637,TP,0,0.3,0.6,1.3,3,6,20
638,TP,0,0.3,0.6,1.3,3,6,20
639,TP,0,0.3,0.6,1.3,3,6,20
640,TP,0,0.3,0.6,1.3,3,6,20
641,TP,0,0.3,0.6,1.3,3,6,20
642,TP,0,0.3,0.6,1.3,3,6,20
643,TP,0,0.3,0.6,1.3,3,6,20
644,TP,0,0.3,0.6,1.3,3,6,20
645,TP,0,0.3,0.6,1.3,3,6,20
646,TP,0,0.3,0.6,1.3,3,6,20
647,TP,0,0.3,0.6,1.3,3,6,20
648,TP,0,0.3,0.6,1.3,3,6,20
649,TP,0,0.3,0.6,1.3,3,6,20
650,TP,0,0.3,0.6,1.3,3,6,20
651,TP,0,0.3,0.6,1.3,3,6,20
652,TP,0,0.3,0.6,1.3,3,6,20
653,TP,0,0.3,0.6,1.3,3,6,20
654,TP,0,0.3,0.6,1.3,3,6,20
655,TP,0,0.3,0.6,1.3,3,6,20
656,TP,0,0.3,0.6,1.3,3,6,20
657,TP,0,0.3,0.6,1.3,3,6,20
658,TP,0,0.3,0.6,1.3,3,6,20
659,TP,0,0.3,0.6,1.3,3,6,20
660,TP,0,0.3,0.6,1.3,3,6,20
661,TP,0,0.3,0.6,1.3,3,6,20
662,TP,0,0.3,0.6,1.3,3,6,20
663,TP,0,0.3,0.6,1.3,3,6,20
664,TP,0,0.3,0.6,1.3,3,6,20
665,TP,0,0.3,0.6,1.3,3,6,20
666,TP,0,0.3,0.6,1.3,3,6,20
667,TP,0,0.3,0.6,1.3,3,6,20
668,TP,0,0.3,0.6,1.3,3,6,20
669,TP,0,0.3,0.6,1.3,3,6,20
670,TP,0,0.3,0.6,1.3,3,6,20
671,TP,0,0.3,0.6,1.3,3,6,20
672,TP,0,0.3,0.6,1.3,3,6,20
673,TP,0,0.3,0.6,1.3,3,6,20
674,TP,0,0.3,0.6,1.3,3,6,20
675,TP,0,0.3,0.6,1.3,3,6,20
676,TP,0,0.3,0.6,1.3,3,6,20
677,TP,0,0.3,0.6,1.3,3,6,20
678,TP,0,0.3,0.6,1.3,3,6,20
679,TP,0,0.3,0.6,1.3,3,6,20
680,TP,0,0.3,0.6,1.3,3,6,20
681,TP,0,0.3,0.6,1.3,3,6,20
682,TP,0,0.3,0.6,1.3,3,6,20
683,TP,0,0.3,0.6,1.3,3,6,20
684,TP,0,0.3,0.6,1.3,3,6,20
685,TP,0,0.3,0.6,1.3,3,6,20
686,TP,0,0.3,0.6,1.3,3,6,20
